gender05,age05,education05,hisp05,race05,income05,party05,marital05,Q9_05,Q10,Q5_05,Q7_05,Q6_05,gender13,age13,educaton13,hisp13,race13,income13,Q1_13,Q2_13,Q3_13,Q4_13,Q5_13,Q6_13,Q7_13,Q8_13,gender15,age15,education15,hisp15,race15,income15,party15,marital15,Q1_15,Q2_15,Q3_15,Q4_15,Q5_15,Q6_15,Q7_15,Q8_15
FEMALE,43,5,2,1,1,1,3,1,2,1,2,1,FEMALE,70,6,2,1,3,2, ,2,2,2,1,2,2,MALE,37,6,2,1,8,3,1,2,2,1,1,1,1,2,2
MALE,18,3,2,2,1,3,6,2, , , , ,FEMALE,28,3,2,2,2,2,1,1,2,2,1,1,1,FEMALE,19,3,2,1,98,3,6,2,2,1,2,2,1,2,2
FEMALE,34,3,1,1,4,3,1,2, ,2,1,1,FEMALE,63,8,2,1,7,2, ,1,2,1,1,2,2,MALE,21,1,1,4,5,3,6,2,2,2,2,1,1,2,2
FEMALE,42,2,1,1,1,4,2,2, , , , ,MALE,58,3,2,2,99,2, ,8,2,1,1,2,8,FEMALE,46,8,2,2,4,2,4,1,2,2,1,1,1,2,1
MALE,50,6,2,1,7,3,1,2, ,8,8,8,FEMALE,22,6,2,1,2,2,2,1,1,1,2,2,2,FEMALE,34,6,2,1,5,2,1,2,2,1,1,1,8,2,2
FEMALE,20,3,1,4,1,3,6,2, ,2,1,2,MALE,74,6,2,1,99,2, ,2,2,8,8,8,8,MALE,54,4,2,1,8,1,1,2,2,2,2,2,2,1,2
FEMALE,61,5,2,1,9,4,3,1,2,1,2,1,MALE,38,6,2,1,9,2,2,1,1,1,1,2,2,FEMALE,20,2,2,2,1,3,6,2,2,2,2,1,1,1,1
MALE,78,6,2,1,6,1,1,2, ,2,8,2,FEMALE,38,5,2,1,5,2,2,1,2,1,2,2,1,MALE,34,3,1,1,3,3,2,2,2,1,2,1,2,2,2
FEMALE,30,6,2,1,6,3,1,2, ,2,1,1,FEMALE,29,6,2,1,6,2,2,1,1,1,1,2,2,FEMALE,72,3,1,1,4,3,6, , ,2,2,2,2,1,2
MALE,59,6,2,1,8,3,1,2, ,1,2,1,MALE,23,6,2,2,6,2,2,2,2,1,2,1,2,FEMALE,58,8,2,4,99,3,9,2,2,1,2,8,8,8,8
FEMALE,36,5,2,1,9,4,2,1,2,2,1,2,FEMALE,61,3,2,2,5,2,2,2,2,2,2,2,1,FEMALE,76,8,2,1,5,2,3,1, ,1,1,2,2,2,2
MALE,56,5,2,1,5,3,1,2, ,1,2,1,FEMALE,65,6,2,1,6,2, ,1,1,1,1,2,8,FEMALE,50,6,8,3,6,3,1,2,2,8,2,2,1,2,2
FEMALE,72,3,2,1,6,1,5,1,1,2,2,1,FEMALE,26,7,2,1,6,2,2,1,2,1,8,2,1,FEMALE,83,3,2,1,1,1,5,2,2,2,2,2,2,1,1
FEMALE,70,5,2,1,3,9,5,2, , , , ,MALE,27,1,1,1,4,2,2,2,2,8,1,1,8,MALE,44,3,2,1,8,3,1,2,2,1,2,1,1,2,1
FEMALE,45,6,2,1,9,1,1,1,1,8,2,8,FEMALE,68,3,2,1,2,2, ,2,1,2,1,2,2,MALE,24,4,1,6,3,2,6,2,2,2,2,2,2,1,8
FEMALE,43,7,2,2,8,3,1,1,2,1,2,2,FEMALE,54,4,2,1,6,2,2,1,1,2,2,2,2,MALE,83,3,2,1,4,1,5,2, ,2,2,1,1,2,8
MALE,40,7,2,1,6,2,6,1,1,2,1,2,MALE,52,8,2,1,9,2, ,1,1,1,1,2,2,MALE,57,4,2,2,1,2,4, ,2,1,2,2,2,2,8
FEMALE,99,9,2,1,9,3,1,2, ,1,2,2,MALE,55,3,2,1,7,2, ,1,1,1,1,2,2,FEMALE,31,8,2,1,5,8,1,2,2,1,1,1,2,2,2
FEMALE,40,4,2,1,8,1,1,1,1,2,1,2,FEMALE,54,6,2,9,9,2, ,2,2,2,2,2,1,MALE,71,8,2,1,99,2,1,2,2,1,1,2,2,2,2
FEMALE,72,3,2,1,3,1,1,2, , , , ,MALE,61,4,2,1,7,2, ,2,2,1,1,2,2,FEMALE,62,4,2,1,5,2,1,2, ,2,2,1,1,2,2
MALE,42,7,2,1,8,3,1,1,1,8,8,8,FEMALE,61,5,2,1,4,2, ,1,2,1,1,2,8,MALE,21,6,2,1,98,4,1,2,2,1,2,1,2,2,1
MALE,79,1,2,1,3,2,5,2, , , , ,FEMALE,32,2,1,1,98, , ,2,1,2,2,1,1,MALE,77,8,2,1,7,3,1,2,1,2,2,2,8,1,1
FEMALE,56,5,2,1,6,2,1,2, , , , ,FEMALE,51,5,2,4,1,2, ,2,2,2,2,1,2,FEMALE,28,3,2,1,7,4,6,2,2,1,1,2,1,2,1
MALE,20,2,2,1,7,3,6,1,2,2,1,1,MALE,20,3,1,1,2,2,2,2,2,1,1,2,1,FEMALE,36,4,2,2,2,2,1,2,2,1,1,2,2,2,2
FEMALE,67,3,2,1,9,1,1,2, , , , ,MALE,27,6,2,1,7,1,2,1,1,2,2,2,2,MALE,36,8,2,1,9,3,1,1,1,1,1,1,1,2,2
FEMALE,48,3,2,1,1,3,1,1,1,1,1,2,MALE,21,3,1,2,7,2, ,2,2,1,1,2,2,FEMALE,19,7,1,6,1,2,6,2,2,1,2,1,2,2,1
FEMALE,83,3,2,1,2,2,5,2, , , , ,MALE,38,5,2,2,1,1,2,1,2,2,1,1,8,FEMALE,56,5,2,1,9,2,1,1,2,1,2,1,1,2,2
MALE,45,6,2,1,8,1,1,2, ,2,2,1,MALE,36,3,2,1,6,2,2,1,2,2,2,2,2,MALE,52,6,2,1,7,1,1,2,2,1,2,1,1,2,2
FEMALE,54,4,2,1,5,3,3,1,2,1,1,1,MALE,42,3,2,1,8,1,2,1,8,1,8,2,2,FEMALE,38,4,1,1,3,2,6,2, ,2,2,1,1,2,1
MALE,41,5,2,1,6,3,1,1,1,1,1,1,FEMALE,19,3,1,1,7,2, ,1,2,2,1,2,2,MALE,35,8,2,1,6,3,1,2,2,1,1,1,1,2,2
FEMALE,46,7,2,1,6,1,1,1,1,1,2,1,FEMALE,27,8,2,1,7,2,2,1,1,1,2,2,2,MALE,65,2,2,2,1,2,4, ,2,2,2,2,2,1,1
MALE,36,3,2,1,6,2,1,2, ,1,2,1,FEMALE,68,8,2,1,99,2,2,2,1,2,1,2,1,FEMALE,88,6,2,1,98,4,5,2, ,2,2,2,2,8,2
MALE,55,3,2,1,6,3,2,2, ,2,1,1,FEMALE,20,4,2,2,5,2,2,2,1,1,2,2,2,FEMALE,60,4,2,1,99,2,1,1,2,1,1,1,1,2,2
MALE,19,2,2,1,2,2,6,2, ,2,2,1,MALE,26,3,2,1,1,2, ,1,1,1,1,2,1,FEMALE,66,8,1,1,8,2,1,2,2,1,1,1,2,2,2
MALE,32,3,2,1,8,3,1,2, ,2,1,2,MALE,48,5,1,6,7,2, ,2,2,1,1,2,1,FEMALE,71,8,2,1,99,1,1,2,2,1,2,8,2,8,1
FEMALE,64,7,2,1,8,1,1,1,1,2,1,1,MALE,25,3,2,1,9,2,2,1,1,2,2,1,1,FEMALE,99,6,2,1,4,1,1,2,2,2,1,2,2,1,2
FEMALE,42,5,2,1,8,3,1,2, ,2,2,8,MALE,21,3,2,1,2,2, ,2,2,1,1,1,2,MALE,35,5,2,1,6,4,1,2, ,2,2,1,2,2,8
FEMALE,41,3,2,1,3,1,1,2, ,2,1,8,FEMALE,20,2,2,1,1,2, ,2,2,1,2,2,2,FEMALE,19,4,1,6,3,1,6,2,2,1,2,1,1,2,1
FEMALE,28,3,2,1,3,2,1,2, , , , ,FEMALE,48,1,1,1,2, , ,2,2,2,1,1,1,FEMALE,67,3,2,1,4,3,1,2, ,1,1,2,2,2,2
FEMALE,99,6,2,5,8,2,1,2, ,2,1,2,MALE,64,6,2,1,5,2,2,2,2,2,2,2,2,MALE,44,6,2,1,8,3,1,2,2,2,2,1,1,2,2
FEMALE,45,6,2,1,9,1,3,1,2,2,2,1,MALE,45,2,1,1,1, , ,2,2,2,2,2,2,FEMALE,35,2,2,1,6,3,1,2,2,2,2,2,1,2,1
MALE,42,5,2,1,6,1,1,1,1,1,1,1,FEMALE,36,1,1,2,3,2, ,2,2,1,2,1,2,MALE,33,6,2,4,4,2,6,2,2,1,2,1,1,2,2
MALE,99,5,2,9,9,3,1,9, , , , ,FEMALE,71,8,2,1,5,2,2,2,1,1,1,2,2,FEMALE,29,5,2,1,8,3,2,2,2,1,2,2,2,2,2
FEMALE,66,3,2,1,3,9,5,2, , , , ,MALE,23,4,2,1,3,1,2,1,2,2,2,2,2,FEMALE,68,8,2,8,98,2,1,2, ,1,1,2,2,2,8
MALE,58,2,2,1,6,2,3,2, , , , ,MALE,19,2,2,1,1,2, ,2,2,2,2,1,2,MALE,71,3,2,1,6,3,5,2, ,2,1,1,2,1,1
FEMALE,45,5,2,9,6,2,1,2, ,1,8,2,MALE,32,8,2,1,8,1,2,1,2,1,1,2,2,MALE,44,6,2,1,9,1,1,2,2,2,2,1,1,2,2
FEMALE,51,5,2,4,6,2,1,1,2,2,2,1,MALE,30,6,2,1,9,2,2,2,2,1,1,2,2,MALE,82,8,2,1,5,2,1,2, ,2,2,1,1,2,2
MALE,41,3,2,1,6,1,1,2, ,1,1,1,FEMALE,27,3,1,6,9,2,2,1,2,1,1,2,2,MALE,42,3,1,8,7,3,3,2,2,2,2,1,2,2,2
FEMALE,71,3,2,1,9,3,5,2, , , , ,MALE,39,8,2,3,9,2, ,1,1,8,1,2,2,FEMALE,40,1,1,6,1,4,6,2,2,2,2,2,2,2,2
FEMALE,58,5,2,1,9,3,1,1,2,1,2,1,FEMALE,50,3,2,2,99,2,2,1,1,1,9,8,1,MALE,40,6,2,2,99,3,1,2,2,2,2,2,2,2,2
MALE,23,3,2,1,3,2,6,2, ,2,1,1,MALE,53,3,2,1,6,2, ,2,2,2,2,2,8,MALE,49,4,2,1,7,3,1,2,2,2,2,1,2,2,2
FEMALE,48,5,2,1,4,2,6,2, ,8,2,8,MALE,42,2,2,2,6,2, ,2,2,1,1,2,8,FEMALE,99,99,9,9,9,9,6,1,2,2,2,2,2,2,2
FEMALE,99,5,2,1,9,1,6,2, , , , ,FEMALE,68,4,2,2,1,2, ,2,2,2,2,1,1,MALE,53,1,1,1,2,3,4,2, ,2,2,1,1,1,1
FEMALE,74,5,2,1,9,9,1,2, , , , ,MALE,42,8,2,1,9,2,2,1,1,2,1,2,2,FEMALE,56,3,2,1,6,2,1,2,2,2,2,2,2,2,2
FEMALE,42,7,2,2,9,9,3,2, ,2,2,8,FEMALE,67,3,2,1,99,2, ,2,2,8,8,8,8,MALE,24,5,2,4,98,2,6,1,1,1,1,1,2,2,2
FEMALE,47,2,2,1,1,2,1,2, , , , ,MALE,28,3,2,1,6, , ,2,2,1,1,2,1,FEMALE,30,8,2,1,8,2,1,2,2,1,2,1,1,2,2
MALE,37,6,2,2,8,4,1,1,2,1,2,1,FEMALE,42,3,1,1,4,2, ,2,2,2,2,1,1,FEMALE,60,3,1,1,6,2,1,2,2,2,2,2,2,1,9
MALE,70,7,2,1,2,1,6,2, , , , ,MALE,51,4,2,9,5,1, ,2,2,2,2,2,1,FEMALE,53,6,2,1,6,3,1,2, ,1,2,1,1,2,2
FEMALE,53,3,2,1,2,3,3,2, ,2,8,2,FEMALE,45,3,2,4,4,2, ,2,1,9,2,8,2,MALE,46,3,2,1,8,1,4,2,2,1,1,1,2,2,2
FEMALE,38,6,2,1,8,2,3,1,1,1,2,2,FEMALE,20,3,2,1,1,2,2,1,1,1,1,2,2,MALE,70,8,2,2,6,2,1, , ,2,2,2,2,1,1
FEMALE,35,5,2,2,8,2,1,1,2,1,1,2,MALE,44,4,2,4,2,2, ,2,2,1,1,2,1,MALE,22,6,2,1,4,1,6,2,2,1,1,1,1,2,2
MALE,50,3,1,2,2,2,2,2, ,1,8,8,FEMALE,50,3,2,1,4,2, ,2,1,1,1,2,2,MALE,25,4,2,1,2,2,6,2,1,1,2,1,1,2,2
FEMALE,28,6,1,1,3,1,6,2, ,2,2,1,MALE,54,3,2,1,6,2, ,2,2,2,8,1,1,FEMALE,50,4,2,1,3,3,3,2,2,1,1,2,2,1,1
MALE,60,2,2,2,1,2,6,2, , , , ,FEMALE,25,3,1,2,99,2,2,2,2,2,2,2,2,MALE,43,8,2,1,9,3,1,2,2,2,2,8,1,2,8
FEMALE,99,7,2,1,9,3,9,1,1,1,2,1,MALE,49,3,2,1,3,2, ,2,2,1,8,2,8,MALE,19,4,2,1,9,1,6,2,2,1,2,1,1,2,2
FEMALE,49,5,2,1,7,3,1,1,2,2,1,2,FEMALE,66,8,2,1,99,2, ,1,1,1,8,2,2,FEMALE,29,3,2,2,5,2,6,2,2,1,2,1,1,2,2
FEMALE,38,3,1,9,6,2,2,1,1,1,2,1,MALE,57,6,2,1,99,2,2,2,2,2,2,2,2,FEMALE,58,8,2,1,9,2,1,2,2,2,1,8,2,2,1
FEMALE,24,5,2,2,9,4,2,2, , , , ,MALE,40,6,2,2,8,2,2,1,2,1,1,1,1,MALE,47,1,1,2,1,9,2, , ,2,2,2,8,8,8
MALE,40,3,2,1,7,3,3,2, ,8,8,8,FEMALE,20,3,2,1,7,1,2,1,2,1,1,2,2,FEMALE,73,8,2,1,5,3,1,2,2,1,2,1,2,2,2
FEMALE,33,6,2,1,8,2,1,1,2,1,2,2,MALE,55,2,2,1,1, , ,2,2,2,2,2,2,MALE,55,99,9,2,2,2,1,2,2,2,2,2,2,2,2
MALE,26,5,2,1,3,1,6,1,2,1,1,1,FEMALE,51,3,2,2,2,2,2,2,2,2,1,2,8,MALE,68,8,2,1,99,3,5,2, ,1,2,2,2,2,8
FEMALE,48,7,2,1,8,2,3,1,1,1,2,2,FEMALE,18,3,2,2,3,1,2,2,2,2,2,2,1,MALE,65,4,2,2,6,2,1,2,2,2,2,1,2,1,2
FEMALE,22,5,2,2,8,2,6,2, ,2,1,2,MALE,49,3,2,1,8,2,2,2,2,1,8,2,8,FEMALE,58,2,2,1,4,3,1,1,2,2,2,1,1,2,2
FEMALE,65,6,2,1,2,9,1,1,2,1,2,8,FEMALE,19,3,1,1,1,2,2,1,2,2,2,1,1,FEMALE,70,6,2,1,6,2,1,2,2,1,1,1,1,2,2
FEMALE,53,7,2,1,7,2,2,1,1,1,2,1,MALE,35,6,2,9,7,2,2,1,1,1,1,8,8,MALE,50,3,2,2,7,1,3,2,2,2,2,1,1,1,1
FEMALE,53,7,2,2,2,3,9,1,2,8,2,1,FEMALE,33,6,1,4,6,2,2,1,1,2,2,1,1,FEMALE,57,8,2,1,8,2,1,2, ,2,2,1,2,2,2
FEMALE,68,3,2,1,9,1,1,2, , , , ,FEMALE,23,6,2,1,1,2, ,1,1,1,1,2,2,FEMALE,67,1,2,2,2,2,5,2, ,2,2,1,2,2,1
FEMALE,47,3,2,1,9,1,1,2, ,2,2,1,MALE,41,2,2,2,2,2,1,1,2,1,1,2,2,FEMALE,76,3,2,1,98,2,1,2, ,2,2,2,2,2,2
FEMALE,60,5,2,1,9,3,3,2, ,2,8,2,MALE,57,3,2,1,1, , ,2,2,2,2,1,2,MALE,58,8,1,6,8,1,1,2,2,2,1,1,1,1,1
MALE,38,3,2,1,6,3,1,1,1,1,2,1,FEMALE,52,4,2,2,8,2, ,2,2,2,2,1,2,FEMALE,33,5,2,1,5,3,1,2, ,2,2,1,1,2,2
FEMALE,81,3,2,1,9,2,5,1,2, , , ,FEMALE,18,4,1,1,2,2,2,1,2,2,2,2,1,MALE,68,4,2,2,2,2,1,2, ,2,2,1,1,1,1
MALE,40,6,1,1,8,3,1,1,2,2,2,1,MALE,69,98,1,8,98, , ,2,2,2,2,8,2,MALE,68,3,2,1,2,3,1, , ,2,2,1,2,1,1
MALE,66,7,2,1,8,3,1,2, ,1,1,2,FEMALE,43,3,1,1,6,2, ,2,2,2,1,2,1,FEMALE,60,5,2,1,6,3,9,2,2,2,2,8,8,8,8
FEMALE,52,6,1,1,9,2,1,1,1,2,2,1,MALE,70,5,2,2,99,2, ,2,2,8,8,8,8,FEMALE,72,7,2,1,7,2,1,2,2,1,2,1,2,2,2
FEMALE,35,5,2,5,6,1,1,2, ,2,2,2,FEMALE,34,4,2,1,6,2, ,2,2,1,1,2,2,MALE,44,7,2,2,6,2,3,2,2,1,2,2,2,1,8
FEMALE,68,3,2,1,9,3,3,2, , , , ,MALE,23,4,2,2,5,2, ,2,2,1,2,1,1,MALE,60,2,2,1,2,3,1,2,2,2,2,1,2,1,1
FEMALE,18,2,2,1,1,2,6,1,2,1,2,1,FEMALE,99,5,2,5,1,2, ,2,2,2,2,2,2,MALE,32,8,2,1,9,3,1,2,2,1,1,1,1,2,2
FEMALE,29,6,2,1,3,3,6,1,1,1,2,1,MALE,39,4,1,1,5,2,2,2,2,1,1,2,2,MALE,44,8,2,1,5,3,1,2,2,2,2,1,1,2,2
FEMALE,50,7,2,1,8,2,1,2, ,2,2,1,FEMALE,68,3,2,1,6,2, ,2,2,2,2,2,8,FEMALE,63,4,2,1,4,2,6,2,2,2,1,1,1,2,1
MALE,24,5,2,1,7,3,1,2, ,2,2,1,FEMALE,21,4,2,2,3,2,1,1,2,1,1,2,2,FEMALE,18,3,2,1,1,1,6,2,2,2,2,2,2,1,2
FEMALE,39,6,2,1,8,3,1,1,1,1,2,1,FEMALE,25,3,2,1,1,1,1,1,1,1,1,2,2,MALE,60,3,2,2,1,3,1, , ,2,2,2,2,1,2
MALE,24,6,2,1,8,2,6,1,1,1,1,1,FEMALE,38,5,2,1,6,2,2,1,2,1,2,2,2,MALE,35,8,2,1,8,3,1,2,2,1,1,1,1,2,2
MALE,25,2,2,5,9,3,6,2, , , , ,FEMALE,54,4,2,1,8,2,2,1,2,1,8,2,2,FEMALE,22,6,2,1,8,1,6,2,1,1,2,1,2,2,2
MALE,37,6,2,1,7,1,2,1,2,1,1,2,MALE,60,8,2,1,99,2,2,2,2,1,1,2,1,FEMALE,59,4,2,1,6,1,1,2,2,2,2,1,1,2,8
FEMALE,42,6,2,2,6,2,6,2, ,2,2,1,MALE,28,4,1,1,2,2, ,2,2,1,1,2,2,FEMALE,19,4,2,3,98,2,6,2,2,1,2,1,1,2,2
MALE,19,5,2,2,6,2,6,2, ,2,1,1,MALE,38,3,1,6,1,1, ,1,2,1,1,2,2,MALE,35,8,2,1,8,2,1,2,2,1,2,1,1,2,2
FEMALE,89,4,2,1,9,1,1,2, , , , ,FEMALE,60,6,2,1,99,2,2,2,2,2,2,8,8,MALE,51,6,2,1,9,3,1,2,2,1,1,1,1,2,2
MALE,81,3,2,1,5,1,1,2, , , , ,MALE,22,3,2,1,1,2,2,2,1,2,1,2,2,MALE,45,2,2,5,1,8,6,2,2,2,2,1,1,1,1
FEMALE,50,6,2,1,7,3,1,1,2,1,2,1,FEMALE,20,3,1,1,99,2,2,2,2,2,9,2,1,FEMALE,63,5,2,1,3,3,3,1, ,1,1,1,1,2,2
MALE,44,5,2,1,6,1,1,1,2,1,2,1,MALE,18,3,2,1,2,2, ,1,2,2,1,1,1,FEMALE,36,5,2,3,5,4,3,2,2,1,1,2,2,1,2
MALE,29,3,2,1,3,1,1,2, ,2,2,2,MALE,61,5,2,1,7, , ,2,2,2,2,2,2,MALE,53,3,2,2,3,2,2,2,2,2,2,1,1,2,2
MALE,20,5,2,9,8,2,6,1,2,2,1,2,FEMALE,65,4,2,5,6,2, ,2,2,1,1,2,2,MALE,43,2,2,1,1,3,4,1, ,1,2,1,1,2,2
FEMALE,77,2,2,1,1,1,5,9, , , , ,FEMALE,60,4,2,1,1,2, ,2,2,2,8,2,1,MALE,48,3,2,2,2,2,3,2, ,1,2,1,1,1,1
FEMALE,52,5,2,2,9,2,1,2, ,1,2,2,FEMALE,50,5,2,1,6,1,2,1,1,1,2,2,2,MALE,28,6,2,1,4,1,1,2,2,2,2,1,2,2,2
MALE,42,5,2,1,7,1,1,1,2,1,2,2,FEMALE,25,6,2,1,7,1,1,1,1,1,1,1,2,FEMALE,80,4,2,2,99,4,1, , ,1,2,2,1,1,1
FEMALE,29,5,2,1,4,2,4,2, ,2,2,2,FEMALE,70,8,2,1,99,2, ,1,2,1,1,2,2,MALE,61,2,2,2,98,8,6, , ,2,2,8,8,2,1
MALE,27,3,2,1,4,3,1,2, ,2,2,1,FEMALE,76,3,2,1,2, , ,2,2,2,2,2,8,MALE,53,6,2,1,9,2,1,2,2,2,2,1,1,2,2
FEMALE,62,3,2,1,2,1,6,2, , , , ,FEMALE,18,3,2,1,99,2,2,2,2,2,1,2,2,MALE,26,5,2,1,98,1,2,2,2,1,2,1,1,2,2
MALE,62,3,2,1,9,3,1,2, , , , ,FEMALE,29,3,2,2,2,2,1,1,1,1,1,2,1,FEMALE,45,8,2,1,8,1,1,2,2,2,2,2,2,2,2
MALE,23,3,2,1,5,3,1,1,1,1,1,2,FEMALE,32,3,2,1,1,2, ,1,2,2,2,2,2,FEMALE,45,6,2,4,3,3,4,2, ,2,2,2,2,1,8
FEMALE,35,5,2,1,8,3,1,1,2,1,2,2,FEMALE,58,8,2,1,9,2,2,2,2,1,1,2,1,MALE,46,5,2,2,9,3,1,2, ,2,2,1,1,1,1
FEMALE,41,5,2,1,5,1,1,2, ,2,1,2,MALE,38,5,2,1,5,2, ,2,2,2,1,1,1,FEMALE,38,6,2,2,5,2,6,1,1,1,1,1,1,2,2
FEMALE,43,3,2,1,4,1,1,1,2,2,2,2,FEMALE,56,6,2,2,8,2,2,1,1,2,1,2,2,MALE,49,3,1,6,2,4,6, , ,2,2,2,2,1,2
MALE,32,6,2,1,4,3,1,1,1,1,2,1,MALE,35,8,2,1,99,2,2,2,2,1,1,2,1,FEMALE,50,8,2,9,98,4,1,2,1,1,1,1,1,2,2
FEMALE,58,6,2,1,6,1,1,1,1,1,1,2,FEMALE,52,6,2,1,4,2, ,1,1,2,1,2,2,FEMALE,24,4,2,1,3,4,2,2, ,2,2,2,2,1,1
MALE,54,6,2,1,6,3,3,2, ,1,2,2,MALE,33,4,2,1,4,1,2,1,1,1,1,2,2,MALE,60,8,2,1,7,1,3,1,1,1,2,1,1,2,1
MALE,55,5,2,1,7,2,3,2, ,1,2,1,FEMALE,31,2,1,1,4,2, ,2,2,1,1,2,1,MALE,51,7,2,1,6,1,2,2, ,1,2,1,1,2,2
FEMALE,55,5,2,1,3,2,3,2, , , , ,FEMALE,46,6,2,1,7,2, ,2,2,2,2,1,2,MALE,30,5,2,2,6,2,1,2,2,1,1,2,2,2,1
MALE,41,7,2,1,6,2,6,1,2,1,2,8,MALE,24,2,1,2,3,2,2,1,2,2,2,1,2,MALE,75,5,2,1,6,1,3,2,2,2,2,1,1,2,8
MALE,46,2,2,1,6,3,1,2, ,8,2,8,FEMALE,28,6,2,1,7,2,2,1,2,1,1,2,2,MALE,58,3,1,1,2,2,4, , ,2,2,1,1,2,2
FEMALE,59,7,2,1,6,2,1,1,1,2,2,1,FEMALE,46,4,2,1,6,2, ,2,2,1,1,2,2,MALE,67,1,1,1,2,3,1, , ,2,2,2,2,1,1
MALE,42,7,2,1,2,3,1,2, ,2,2,8,FEMALE,24,4,1,1,5,2,2,1,2,1,1,2,2,FEMALE,26,6,2,1,5,2,1,2,2,2,2,1,1,2,2
FEMALE,44,5,2,1,6,2,1,2, ,2,1,2,MALE,30,3,1,1,2,2, ,8,2,1,1,1,1,MALE,25,3,1,1,2,2,2,2, ,2,2,1,1,1,2
MALE,25,3,2,1,9,3,6,2, , , , ,MALE,61,8,2,1,7,2, ,2,2,1,1,2,2,MALE,53,5,1,1,99,4,1,2, ,8,2,2,1,1,2
FEMALE,55,6,2,1,5,2,4,1,1,2,2,2,MALE,29,3,2,3,2,2,2,2,2,2,2,2,1,FEMALE,67,5,2,1,6,3,3,2,2,1,1,1,1,2,2
MALE,55,6,2,1,7,2,1,2, ,1,2,8,MALE,61,6,2,1,8,2,2,2,2,2,2,2,2,MALE,66,3,2,1,5,1,3,1,2,1,2,1,1,2,8
FEMALE,61,2,2,2,1,2,5,2, , , , ,MALE,28,3,2,1,2,2, ,2,2,2,2,2,2,MALE,25,4,2,2,1,4,6,2, ,2,2,1,2,2,1
MALE,42,4,2,1,6,9,1,1,2,2,1,1,MALE,64,7,2,1,6,2,2,2,2,1,2,2,2,MALE,55,3,2,1,6,4,1,2,2,2,2,2,2,2,2
MALE,56,5,2,1,6,1,1,2, , , , ,FEMALE,52,7,2,1,9,1, ,1,2,1,1,2,2,MALE,99,4,1,1,99,9,6,2, ,2,2,2,2,2,8
MALE,59,3,2,2,7,2,9,2, , , , ,FEMALE,27,3,1,1,3,2,2,2,2,1,1,2,2,MALE,40,8,2,1,9,4,1,2,2,1,1,1,1,2,1
MALE,37,3,2,1,1,2,1,2, ,1,2,1,MALE,54,8,1,1,9,2, ,1,1,1,8,2,2,MALE,35,6,2,1,7,1,1,2,2,1,1,1,1,2,2
FEMALE,48,6,2,9,9,2,1,2, ,2,2,2,FEMALE,77,3,2,1,1,2, ,2,2,1,8,1,2,FEMALE,50,8,2,1,7,1,1,2, ,1,1,8,1,2,2
FEMALE,60,2,2,1,4,3,1,2, , , , ,MALE,20,3,2,1,98,2, ,2,2,2,2,1,1,MALE,52,8,2,1,8,1,1, ,2,1,2,1,2,2,2
FEMALE,37,3,2,2,1,2,6,2, , , , ,FEMALE,56,4,2,2,8,2, ,1,1,1,1,2,1,MALE,66,8,2,1,7,3,6,1, ,1,2,1,2,2,2
MALE,21,2,2,1,9,4,6,2, , , , ,MALE,65,3,2,2,4,2, ,2,2,1,2,2,8,FEMALE,67,3,2,1,2,1,2,2,2,2,2,1,1,2,1
MALE,25,3,2,1,3,1,1,1,2,1,1,1,MALE,57,3,2,1,8,2, ,1,2,1,1,2,1,FEMALE,21,5,2,1,8,1,6,2,2,1,1,8,2,2,2
FEMALE,22,3,2,1,2,1,1,2, , , , ,MALE,21,2,2,1,1,2,2,2,2,1,1,2,1,FEMALE,39,8,2,1,7,2,1,2,2,1,2,1,1,2,2
FEMALE,76,6,2,1,3,3,1,2, , , , ,FEMALE,22,6,2,1,7,2, ,2,2,2,2,2,8,MALE,53,8,2,1,9,3,1,2,2,1,2,1,2,2,2
FEMALE,99,6,2,1,9,1,5,2, ,8,8,8,MALE,66,8,2,1,9,2, ,1,1,1,1,8,1,MALE,98,6,2,8,98,3,1,2,2,2,8,2,1,8,9
FEMALE,54,5,2,1,7,1,1,1,2,2,2,2,MALE,26,4,2,2,4,2,2,2,2,2,2,2,1,MALE,38,7,1,6,7,3,2,2,2,2,2,1,1,2,1
FEMALE,48,3,2,1,6,1,1,2, ,2,2,1,MALE,71,4,2,1,99,2,2,2,2,2,1,2,2,MALE,20,4,2,1,8,3,6,2,2,1,1,2,2,8,1
FEMALE,68,5,2,2,3,2,5,2, , , , ,MALE,42,6,2,2,8,2,2,2,2,2,2,2,2,FEMALE,34,2,1,8,2,8,1,2, ,2,2,2,2,1,1
MALE,23,5,2,1,3,3,6,1,2,1,2,2,FEMALE,54,5,1,6,6,2, ,1,2,2,2,2,8,FEMALE,21,4,1,1,4,3,6,2,2,1,1,1,1,2,2
FEMALE,38,6,2,1,6,3,1,2, ,2,2,1,FEMALE,86,4,2,1,2, , ,1,1,1,1,2,1,MALE,48,4,2,2,7,3,1,2,2,1,1,1,1,2,2
FEMALE,80,3,2,1,2,2,1,1,1, , , ,FEMALE,22,6,2,1,3,2,2,1,1,1,1,2,2,MALE,52,3,2,1,1,3,5, , ,2,2,1,1,1,1
FEMALE,20,5,2,2,1,2,6,1,2,1,8,2,MALE,21,6,2,1,5,2,1,2,2,1,1,2,2,MALE,24,5,2,1,6,3,2,2,2,1,1,1,1,2,2
